OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_1	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Tuberaceae	Tuberaceae	Tuberaceae	Tuberaceae								
OTU_2	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Geminibasidiomycetes	Geminibasidiomycetes	Geminibasidiomycetes	Geminibasidiomycetes	Geminibasidiales	Geminibasidiales	Geminibasidiales	Geminibasidiales	Geminibasidiaceae	Geminibasidiaceae	Geminibasidiaceae	Geminibasidiaceae	Geminibasidium	Geminibasidium	Geminibasidium	Geminibasidium				
OTU_3	Fungi	Fungi	Fungi	Fungi	Mucoromycota	Mucoromycota	Mucoromycota	Mucoromycota	Umbelopsidomycetes	Umbelopsidomycetes	Umbelopsidomycetes	Umbelopsidomycetes	Umbelopsidales	Umbelopsidales	Umbelopsidales	Umbelopsidales	Umbelopsidaceae	Umbelopsidaceae	Umbelopsidaceae	Umbelopsidaceae	Umbelopsis	Umbelopsis	Umbelopsis	Umbelopsis				
OTU_4	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota	Rozellomycota	Rozellomycota	Incertae_sedis	Incertae_sedis		Incertae_sedis	Gs07			Gs07												
OTU_5	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Inocybaceae	Inocybaceae	Inocybaceae	Inocybaceae	Inocybe		Inocybe	Inocybe				
OTU_6	Fungi	Fungi	Fungi	Fungi																								
OTU_7	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella				
OTU_8	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Polyporales	Polyporales	Polyporales	Polyporales	Grifolaceae		Grifolaceae	Grifolaceae	Grifola		Grifola	Grifola	Grifola frondosa			Grifola frondosa
OTU_9	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales												
OTU_10	Fungi	Fungi	Fungi	Fungi		Ascomycota	Ascomycota	Ascomycota		Sordariomycetes	Sordariomycetes	Sordariomycetes		Hypocreales	Hypocreales	Hypocreales		Nectriaceae	Nectriaceae	Nectriaceae		Fusarium	Fusarium	Fusarium				
OTU_11	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella minutissima			Mortierella minutissima
OTU_12	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella sp 			Mortierella sp 
OTU_13	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella				
OTU_14	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Humicola		Humicola	Humicola				
OTU_15	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Filobasidiales		Filobasidiales	Filobasidiales	Piskurozymaceae		Piskurozymaceae	Piskurozymaceae	Solicoccozyma		Solicoccozyma	Solicoccozyma	Solicoccozyma terricola			Solicoccozyma terricola
OTU_16	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacina	Sebacina	Sebacina	Sebacina				
OTU_17	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Glomerellales	Glomerellales	Glomerellales	Glomerellales	Plectosphaerellaceae	Plectosphaerellaceae	Plectosphaerellaceae	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella	Plectosphaerella	Plectosphaerella				
OTU_18	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes		Eurotiomycetes	Eurotiomycetes	Eurotiales		Eurotiales	Eurotiales	Trichocomaceae		Trichocomaceae	Trichocomaceae	Sagenomella		Sagenomella	Sagenomella	Sagenomella oligospora			Sagenomella oligospora
OTU_19	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella alpina			Mortierella alpina
OTU_20	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Thelebolales	Thelebolales	Thelebolales	Thelebolales	Pseudeurotiaceae	Pseudeurotiaceae	Pseudeurotiaceae	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium	Pseudeurotium	Pseudeurotium				
OTU_21	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae	Russula	Russula	Russula	Russula	Russula sp 			Russula sp 
OTU_22	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales												
OTU_23	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Thelebolales	Thelebolales	Thelebolales	Thelebolales	Thelebolaceae	Thelebolaceae	Thelebolaceae	Thelebolaceae	Thelebolus	Thelebolus	Thelebolus	Thelebolus	Thelebolus sp 			Thelebolus sp 
OTU_24	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Trimorphomycetaceae		Trimorphomycetaceae	Trimorphomycetaceae	Saitozyma		Saitozyma	Saitozyma	Saitozyma podzolica			Saitozyma podzolica
OTU_25	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella exigua			Mortierella exigua
OTU_26	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes																
OTU_27	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hydnangiaceae	Hydnangiaceae	Hydnangiaceae	Hydnangiaceae	Laccaria	Laccaria	Laccaria	Laccaria	Laccaria tortilis			Laccaria tortilis
OTU_28	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Pyronemataceae	Pyronemataceae	Pyronemataceae	Pyronemataceae	Pulvinula	Pulvinula	Pulvinula	Pulvinula	Pulvinula sp 	Pulvinula sp 		Pulvinula sp 
OTU_29	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Helotiales	Helotiales	Helotiales	Helotiales	Helotiaceae	Helotiaceae	Helotiaceae	Helotiaceae								
OTU_30	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Tuberaceae	Tuberaceae	Tuberaceae	Tuberaceae	Tuber		Tuber	Tuber	Tuber mexiusanum			Tuber mexiusanum
OTU_31	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster rehsteineri			Hymenogaster rehsteineri
OTU_32	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Mytilinidales	Mytilinidales	Mytilinidales	Mytilinidales	Gloniaceae	Gloniaceae	Gloniaceae	Gloniaceae	Cenococcum	Cenococcum	Cenococcum	Cenococcum				
OTU_33	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Filobasidiales	Filobasidiales	Filobasidiales	Filobasidiales	Piskurozymaceae	Piskurozymaceae	Piskurozymaceae	Piskurozymaceae	Solicoccozyma	Solicoccozyma	Solicoccozyma	Solicoccozyma	Solicoccozyma terrea			Solicoccozyma terrea
OTU_34	Fungi	Fungi	Fungi	Fungi																								
OTU_35	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Ascomycota	Basidiomycota	Basidiomycota	Gs25	Pezizomycetes	Gs25	Gs25	Gs25	Pezizales	Gs25	Gs25		Pezizaceae		Pezizaceae		Peziza		Peziza		Peziza succosa		Peziza succosa
OTU_36	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Dothideomycetes	Dothideomycetes																
OTU_37	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Thelebolales	Thelebolales	Thelebolales	Thelebolales	Pseudeurotiaceae	Pseudeurotiaceae	Pseudeurotiaceae	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus	Pseudogymnoascus	Pseudogymnoascus	Pseudogymnoascus roseus			Pseudogymnoascus roseus
OTU_38	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Cortinariaceae	Cortinariaceae	Cortinariaceae	Cortinariaceae	Cortinarius	Cortinarius	Cortinarius	Cortinarius				
OTU_39	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae								
OTU_40	Fungi	Fungi	Fungi	Fungi																								
OTU_41	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Cordana	Cordana		Cordana	Cordana terrestris			Cordana terrestris
OTU_42	Fungi		Fungi	Fungi																								
OTU_43	Fungi	Fungi	Fungi	Fungi			Olpidiomycota	Olpidiomycota			Olpidiomycetes	Olpidiomycetes			Olpidiales	Olpidiales			Olpidiaceae	Olpidiaceae			Olpidium	Olpidium				
OTU_44	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Amanitaceae	Amanitaceae	Amanitaceae	Amanitaceae	Amanita	Amanita	Amanita	Amanita	Amanita sp 			Amanita sp 
OTU_45	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella sp 			Mortierella sp 
OTU_46	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreaceae	Hypocreaceae	Hypocreaceae	Hypocreaceae	Trichoderma	Trichoderma	Trichoderma	Trichoderma	Trichoderma hamatum	Trichoderma hamatum		Trichoderma hamatum
OTU_47	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Incertae_sedis			Incertae_sedis	Ramophialophora			Ramophialophora	Ramophialophora humicola			Ramophialophora humicola
OTU_48	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Trichosporonales	Trichosporonales	Trichosporonales	Trichosporonales	Trichosporonaceae	Trichosporonaceae	Trichosporonaceae	Trichosporonaceae	Apiotrichum	Apiotrichum	Apiotrichum	Apiotrichum	Apiotrichum porosum			Apiotrichum porosum
OTU_49	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Cordycipitaceae	Cordycipitaceae	Cordycipitaceae	Cordycipitaceae		Beauveria	Cordyceps	Cordyceps				
OTU_50	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella alpina			Mortierella alpina
OTU_51	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hebeloma	Hebeloma	Hebeloma	Hebeloma	Hebeloma sp 			Hebeloma sp 
OTU_52	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales	Aspergillaceae	Aspergillaceae	Aspergillaceae	Aspergillaceae	Penicillium	Penicillium	Penicillium	Penicillium				
OTU_53	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacina	Sebacina	Sebacina	Sebacina				
OTU_54	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella				
OTU_55	Fungi	Fungi	Fungi	Fungi																								
OTU_56	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes		Sordariomycetes	Sordariomycetes	Sordariales		Sordariales	Sordariales	Chaetomiaceae		Chaetomiaceae	Chaetomiaceae	Trichocladium		Trichocladium	Trichocladium	Trichocladium opacum			Trichocladium opacum
OTU_57	Fungi	Fungi	Fungi	Fungi																								
OTU_58	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales												
OTU_59	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Sordariomycetes	Sordariomycetes			Hypocreales	Hypocreales			Nectriaceae	Nectriaceae								
OTU_60	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales		Hypocreales	Hypocreales	Incertae_sedis			Incertae_sedis	Acremonium			Acremonium	Acremonium sp 			Acremonium sp 
OTU_61	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Trichosporonales	Trichosporonales	Trichosporonales	Trichosporonales	Trichosporonaceae	Trichosporonaceae	Trichosporonaceae	Trichosporonaceae	Apiotrichum	Apiotrichum	Apiotrichum	Apiotrichum	Apiotrichum gracile			Apiotrichum gracile
OTU_62	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes																
OTU_63	Fungi	Fungi	Fungi	Fungi	Mucoromycota	Mucoromycota	Mucoromycota	Mucoromycota			Endogonomycetes	Endogonomycetes			Gs20	Gs20												
OTU_64	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreaceae	Hypocreaceae	Hypocreaceae	Hypocreaceae								
OTU_65	Fungi	Fungi	Fungi	Fungi																								
OTU_66	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae	Russula	Russula	Russula	Russula	Russula cremeirosea			Russula cremeirosea
OTU_67	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Sordariomycetes	Sordariomycetes			Hypocreales	Hypocreales												
OTU_68	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae			Humicola	Humicola				
OTU_69	Fungi	Fungi	Fungi	Fungi																								
OTU_70	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_71	Fungi	Fungi	Fungi	Fungi																								
OTU_72	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_73	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Nectriaceae	Nectriaceae	Nectriaceae	Nectriaceae	Ilyonectria	Ilyonectria	Ilyonectria	Ilyonectria				
OTU_74	Fungi		Fungi	Fungi	Basidiomycota		Basidiomycota	Basidiomycota	Agaricomycetes		Agaricomycetes	Agaricomycetes	Agaricales		Agaricales	Agaricales												
OTU_75	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster sp 			Hymenogaster sp 
OTU_76	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota																				
OTU_77	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales												
OTU_78	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes		Sordariomycetes	Sordariomycetes	Hypocreales		Hypocreales	Hypocreales												
OTU_79	Fungi	Fungi	Fungi	Fungi																								
OTU_80	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae	Russula	Russula	Russula	Russula	Russula subtilis			Russula subtilis
OTU_81	Fungi	Fungi	Fungi	Fungi																								
OTU_82	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinales	Sebacinales	Serendipitaceae	Serendipitaceae	Serendipitaceae	Serendipitaceae	Serendipita	Serendipita	Serendipita	Serendipita	Serendipita sp 			Serendipita sp 
OTU_83	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales												
OTU_84	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster rubyensis			Hymenogaster rubyensis
OTU_85	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae	Tomentella	Tomentella	Tomentella	Tomentella				
OTU_86	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomium		Chaetomium	Chaetomium	Chaetomium homopilatum			Chaetomium homopilatum
OTU_87	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Cantharellales	Cantharellales	Clavulinaceae	Clavulinaceae	Clavulinaceae	Clavulinaceae	Clavulina	Clavulina	Clavulina	Clavulina				
OTU_88	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales	Cystofilobasidiales	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidiaceae	Cystofilobasidiaceae	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium	Cystofilobasidium	Cystofilobasidium	Cystofilobasidium capitatum			Cystofilobasidium capitatum
OTU_89	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes			Atheliales	Atheliales			Atheliaceae	Atheliaceae			Piloderma	Piloderma				
OTU_90	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Chaetothyriales	Chaetothyriales	Chaetothyriales	Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae	Herpotrichiellaceae	Herpotrichiellaceae	Exophiala	Exophiala	Exophiala	Exophiala		Exophiala equina		Exophiala equina
OTU_91	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae		Tomentella		Tomentella				
