database,partition_level,region,k_iteration,classifier,sensitivity,MC,OC,EPQ,N_known,N_novel,N
unite,gen,ITS1,4,mothur-wang,0.480294825511432,0.519705174488568,0.0490019112338076,0.4524618511664594,113016,18836,131852
unite,gen,ITS2,4,mothur-wang,0.4852677222725738,0.5147322777274262,0.059071280055445964,0.4496378494885719,112542,18757,131299
unite,gen,Full,4,mothur-knn,0.5819189561896679,0.418081043810332,0.02201124429829214,0.36149964388004063,113124,18854,131978
unite,gen,ITS1,4,mothur-knn,0.5738744956466341,0.4261255043533659,0.030208112125716714,0.36956587689227316,113016,18836,131852
unite,gen,ITS2,4,mothur-knn,0.5786995077393329,0.4213004922606671,0.03108172948765794,0.3655549547216658,112542,18757,131299
unite,fam,Full,4,mothur-wang,0.649441646595139,0.35055835340486097,0.0559667177578279,0.2663893146485658,114175,45670,159845
unite,fam,ITS1,4,mothur-wang,0.4710772063659082,0.5289227936340918,0.03568766714893244,0.3879984717811891,114045,45618,159663
unite,fam,ITS2,4,mothur-wang,0.5331158525833186,0.4668841474166814,0.04824986774819256,0.34727435322568456,113420,45368,158788
unite,fam,Full,4,mothur-knn,0.6835296693671995,0.3164703306328005,0.07241077293628202,0.24673902843379525,114175,45670,159845
unite,fam,ITS1,4,mothur-knn,0.6255688543995791,0.3744311456004209,0.08422114077776316,0.2915140013653758,114045,45618,159663
unite,fam,ITS2,4,mothur-knn,0.6531123258684536,0.3468876741315465,0.0648254276141774,0.2662984608408696,113420,45368,158788
