"","database","partition_level","region","k_iteration","classifier","Metric","value"
"1626","silva","fam","V3-4",3,"SINTAX","MC",0.43184584178499
"1627","silva","fam","V3-4",3,"SINTAX","OC",0.0775862068965517
"1628","silva","fam","V3-4",3,"SINTAX","EPQ",0.330628803245436
"1629","silva","fam","V3-4",3,"CB","sensitivity",0.674442190669371
"1630","silva","fam","V3-4",3,"CB","MC",0.325557809330629
"1631","silva","fam","V3-4",3,"CB","OC",0.403144016227181
"1632","silva","fam","V3-4",3,"CB","EPQ",0.347725297015358
"1633","silva","fam","Full",4,"RDP","sensitivity",0.6874
"1634","silva","fam","Full",4,"RDP","MC",0.3126
"1635","silva","fam","Full",4,"RDP","OC",0.1435
"1636","silva","fam","Full",4,"RDP","EPQ",0.264285714285714
"1637","silva","fam","Full",4,"BLAST","sensitivity",0.7374
"1638","silva","fam","Full",4,"BLAST","MC",0.2626
"1639","silva","fam","Full",4,"BLAST","OC",0.3
"1640","silva","fam","Full",4,"BLAST","EPQ",0.273285714285714
"1641","silva","fam","Full",4,"SINTAX","sensitivity",0.6738
"1642","silva","fam","Full",4,"SINTAX","MC",0.3262
"1643","silva","fam","Full",4,"SINTAX","OC",0.0225
"1644","silva","fam","Full",4,"SINTAX","EPQ",0.239428571428571
"1645","silva","fam","Full",4,"CB","sensitivity",0.7356
"1646","silva","fam","Full",4,"CB","MC",0.2644
"1647","silva","fam","Full",4,"CB","OC",0.3405
"1648","silva","fam","Full",4,"CB","EPQ",0.286142857142857
"1649","silva","fam","V4",4,"RDP","sensitivity",0.645252525252525
"1650","silva","fam","V4",4,"RDP","MC",0.354747474747475
"1651","silva","fam","V4",4,"RDP","OC",0.0878787878787879
"1652","silva","fam","V4",4,"RDP","EPQ",0.278499278499279
"1653","silva","fam","V4",4,"BLAST","sensitivity",0.705656565656566
"1654","silva","fam","V4",4,"BLAST","MC",0.294343434343434
"1655","silva","fam","V4",4,"BLAST","OC",0.226262626262626
"1656","silva","fam","V4",4,"BLAST","EPQ",0.274891774891775
"1657","silva","fam","V4",4,"SINTAX","sensitivity",0.621616161616162
"1658","silva","fam","V4",4,"SINTAX","MC",0.378383838383838
"1659","silva","fam","V4",4,"SINTAX","OC",0.0808080808080808
"1660","silva","fam","V4",4,"SINTAX","EPQ",0.293362193362193
"1661","silva","fam","V4",4,"CB","sensitivity",0.710909090909091
"1662","silva","fam","V4",4,"CB","MC",0.289090909090909
"1663","silva","fam","V4",4,"CB","OC",0.31969696969697
"1664","silva","fam","V4",4,"CB","EPQ",0.297835497835498
"1665","silva","fam","V3-4",4,"RDP","sensitivity",0.693440968718466
"1666","silva","fam","V3-4",4,"RDP","MC",0.306559031281534
"1667","silva","fam","V3-4",4,"RDP","OC",0.133198789101917
"1668","silva","fam","V3-4",4,"RDP","EPQ",0.257027533515929
"1669","silva","fam","V3-4",4,"BLAST","sensitivity",0.700302724520686
"1670","silva","fam","V3-4",4,"BLAST","MC",0.299697275479314
"1671","silva","fam","V3-4",4,"BLAST","OC",0.20736629667003
"1672","silva","fam","V3-4",4,"BLAST","EPQ",0.273316995819519
"1673","silva","fam","V3-4",4,"SINTAX","sensitivity",0.65489404641776
"1674","silva","fam","V3-4",4,"SINTAX","MC",0.34510595358224
"1675","silva","fam","V3-4",4,"SINTAX","OC",0.0665993945509586
"1676","silva","fam","V3-4",4,"SINTAX","EPQ",0.265532651001874
"1677","silva","fam","V3-4",4,"CB","sensitivity",0.717457114026236
"1678","silva","fam","V3-4",4,"CB","MC",0.282542885973764
"1679","silva","fam","V3-4",4,"CB","OC",0.301715438950555
"1680","silva","fam","V3-4",4,"CB","EPQ",0.288020758252847
"1681","silva","gen","Full",0,"RDP","sensitivity",0.771166666666667
"1682","silva","gen","Full",0,"RDP","MC",0.228833333333333
"1683","silva","gen","Full",0,"RDP","OC",0.199
"1684","silva","gen","Full",0,"RDP","EPQ",0.224571428571429
"1685","silva","gen","Full",0,"BLAST","sensitivity",0.784166666666667
"1686","silva","gen","Full",0,"BLAST","MC",0.215833333333333
"1687","silva","gen","Full",0,"BLAST","OC",0.213
"1688","silva","gen","Full",0,"BLAST","EPQ",0.215428571428571
"1689","silva","gen","Full",0,"SINTAX","sensitivity",0.717166666666667
"1690","silva","gen","Full",0,"SINTAX","MC",0.282833333333333
"1691","silva","gen","Full",0,"SINTAX","OC",0
"1692","silva","gen","Full",0,"SINTAX","EPQ",0.242428571428571
"1693","silva","gen","Full",0,"CB","sensitivity",0.781833333333333
"1694","silva","gen","Full",0,"CB","MC",0.218166666666667
"1695","silva","gen","Full",0,"CB","OC",0.326
"1696","silva","gen","Full",0,"CB","EPQ",0.233571428571429
"1697","silva","gen","V4",0,"RDP","sensitivity",0.730834177642688
"1698","silva","gen","V4",0,"RDP","MC",0.269165822357312
"1699","silva","gen","V4",0,"RDP","OC",0.114488348530902
"1700","silva","gen","V4",0,"RDP","EPQ",0.24706904038211
"1701","silva","gen","V4",0,"BLAST","sensitivity",0.734886862546437
"1702","silva","gen","V4",0,"BLAST","MC",0.265113137453563
"1703","silva","gen","V4",0,"BLAST","OC",0.188449848024316
"1704","silva","gen","V4",0,"BLAST","EPQ",0.254161238963671
"1705","silva","gen","V4",0,"SINTAX","sensitivity",0.678318135764944
"1706","silva","gen","V4",0,"SINTAX","MC",0.321681864235056
"1707","silva","gen","V4",0,"SINTAX","OC",0
"1708","silva","gen","V4",0,"SINTAX","EPQ",0.275727312201476
"1709","silva","gen","V4",0,"CB","sensitivity",0.725599459642013
"1710","silva","gen","V4",0,"CB","MC",0.274400540357987
"1711","silva","gen","V4",0,"CB","OC",0
"1712","silva","gen","V4",0,"CB","EPQ",0.235200463163989
"1713","silva","gen","V3-4",0,"RDP","sensitivity",0.754288597376388
"1714","silva","gen","V3-4",0,"RDP","MC",0.245711402623613
"1715","silva","gen","V3-4",0,"RDP","OC",0.152371342078708
"1716","silva","gen","V3-4",0,"RDP","EPQ",0.232377108260055
"1717","silva","gen","V3-4",0,"BLAST","sensitivity",0.778674739320552
"1718","silva","gen","V3-4",0,"BLAST","MC",0.221325260679448
"1719","silva","gen","V3-4",0,"BLAST","OC",0.266397578203835
"1720","silva","gen","V3-4",0,"BLAST","EPQ",0.227764163182932
"1721","silva","gen","V3-4",0,"SINTAX","sensitivity",0.7238479650185
"1722","silva","gen","V3-4",0,"SINTAX","MC",0.2761520349815
"1723","silva","gen","V3-4",0,"SINTAX","OC",0
"1724","silva","gen","V3-4",0,"SINTAX","EPQ",0.236701744269857
"1725","silva","gen","V3-4",0,"CB","sensitivity",0.75782038345106
"1726","silva","gen","V3-4",0,"CB","MC",0.24217961654894
"1727","silva","gen","V3-4",0,"CB","OC",0
"1728","silva","gen","V3-4",0,"CB","EPQ",0.20758252847052
"1729","silva","gen","Full",1,"RDP","sensitivity",0.786833333333333
"1730","silva","gen","Full",1,"RDP","MC",0.213166666666667
"1731","silva","gen","Full",1,"RDP","OC",0.163
"1732","silva","gen","Full",1,"RDP","EPQ",0.206
"1733","silva","gen","Full",1,"BLAST","sensitivity",0.781833333333333
"1734","silva","gen","Full",1,"BLAST","MC",0.218166666666667
"1735","silva","gen","Full",1,"BLAST","OC",0.225
"1736","silva","gen","Full",1,"BLAST","EPQ",0.219142857142857
"1737","silva","gen","Full",1,"SINTAX","sensitivity",0.725166666666667
"1738","silva","gen","Full",1,"SINTAX","MC",0.274833333333333
"1739","silva","gen","Full",1,"SINTAX","OC",0
"1740","silva","gen","Full",1,"SINTAX","EPQ",0.235571428571429
"1741","silva","gen","Full",1,"CB","sensitivity",0.784833333333333
"1742","silva","gen","Full",1,"CB","MC",0.215166666666667
"1743","silva","gen","Full",1,"CB","OC",0.301
"1744","silva","gen","Full",1,"CB","EPQ",0.227428571428571
"1745","silva","gen","V4",1,"RDP","sensitivity",0.741437775517124
"1746","silva","gen","V4",1,"RDP","MC",0.258562224482876
"1747","silva","gen","V4",1,"RDP","OC",0.08646998982706
"1748","silva","gen","V4",1,"RDP","EPQ",0.233977619532045
"1749","silva","gen","V4",1,"BLAST","sensitivity",0.712275347575449
"1750","silva","gen","V4",1,"BLAST","MC",0.287724652424551
"1751","silva","gen","V4",1,"BLAST","OC",0.143438453713123
"1752","silva","gen","V4",1,"BLAST","EPQ",0.267112338322918
"1753","silva","gen","V4",1,"SINTAX","sensitivity",0.683621566632757
"1754","silva","gen","V4",1,"SINTAX","MC",0.316378433367243
"1755","silva","gen","V4",1,"SINTAX","OC",0
"1756","silva","gen","V4",1,"SINTAX","EPQ",0.27118151431478
"1757","silva","gen","V4",1,"CB","sensitivity",0.725669718548661
"1758","silva","gen","V4",1,"CB","MC",0.274330281451339
"1759","silva","gen","V4",1,"CB","OC",0
"1760","silva","gen","V4",1,"CB","EPQ",0.235140241244005
"1761","silva","gen","V3-4",1,"RDP","sensitivity",0.754040404040404
"1762","silva","gen","V3-4",1,"RDP","MC",0.245959595959596
"1763","silva","gen","V3-4",1,"RDP","OC",0.123232323232323
"1764","silva","gen","V3-4",1,"RDP","EPQ",0.228427128427128
"1765","silva","gen","V3-4",1,"BLAST","sensitivity",0.76010101010101
"1766","silva","gen","V3-4",1,"BLAST","MC",0.23989898989899
"1767","silva","gen","V3-4",1,"BLAST","OC",0.155555555555556
"1768","silva","gen","V3-4",1,"BLAST","EPQ",0.227849927849928
"1769","silva","gen","V3-4",1,"SINTAX","sensitivity",0.708249158249158
"1770","silva","gen","V3-4",1,"SINTAX","MC",0.291750841750842
"1771","silva","gen","V3-4",1,"SINTAX","OC",0
"1772","silva","gen","V3-4",1,"SINTAX","EPQ",0.25007215007215
"1773","silva","gen","V3-4",1,"CB","sensitivity",0.738720538720539
"1774","silva","gen","V3-4",1,"CB","MC",0.261279461279461
"1775","silva","gen","V3-4",1,"CB","OC",0
"1776","silva","gen","V3-4",1,"CB","EPQ",0.223953823953824
"1777","silva","gen","Full",2,"RDP","sensitivity",0.7285
"1778","silva","gen","Full",2,"RDP","MC",0.2715
"1779","silva","gen","Full",2,"RDP","OC",0.246
"1780","silva","gen","Full",2,"RDP","EPQ",0.267857142857143
"1781","silva","gen","Full",2,"BLAST","sensitivity",0.781
"1782","silva","gen","Full",2,"BLAST","MC",0.219
"1783","silva","gen","Full",2,"BLAST","OC",0.253
"1784","silva","gen","Full",2,"BLAST","EPQ",0.223857142857143
"1785","silva","gen","Full",2,"SINTAX","sensitivity",0.685333333333333
"1786","silva","gen","Full",2,"SINTAX","MC",0.314666666666667
"1787","silva","gen","Full",2,"SINTAX","OC",0
"1788","silva","gen","Full",2,"SINTAX","EPQ",0.269714285714286
"1789","silva","gen","Full",2,"CB","sensitivity",0.737333333333333
"1790","silva","gen","Full",2,"CB","MC",0.262666666666667
"1791","silva","gen","Full",2,"CB","OC",0.353
"1792","silva","gen","Full",2,"CB","EPQ",0.275571428571429
"1793","silva","gen","V4",2,"RDP","sensitivity",0.698957282206525
"1794","silva","gen","V4",2,"RDP","MC",0.301042717793475
"1795","silva","gen","V4",2,"RDP","OC",0.0837537840565086
"1796","silva","gen","V4",2,"RDP","EPQ",0.270001441545337
"1797","silva","gen","V4",2,"BLAST","sensitivity",0.748738647830474
"1798","silva","gen","V4",2,"BLAST","MC",0.251261352169526
"1799","silva","gen","V4",2,"BLAST","OC",0.156407669021191
"1800","silva","gen","V4",2,"BLAST","EPQ",0.237710826005478
"1801","silva","gen","V4",2,"SINTAX","sensitivity",0.651530440632358
"1802","silva","gen","V4",2,"SINTAX","MC",0.348469559367642
"1803","silva","gen","V4",2,"SINTAX","OC",0
"1804","silva","gen","V4",2,"SINTAX","EPQ",0.298688193743693
"1805","silva","gen","V4",2,"CB","sensitivity",0.68903464513959
"1806","silva","gen","V4",2,"CB","MC",0.31096535486041
"1807","silva","gen","V4",2,"CB","OC",0
"1808","silva","gen","V4",2,"CB","EPQ",0.266541732737495
"1809","silva","gen","V3-4",2,"RDP","sensitivity",0.714885752688172
"1810","silva","gen","V3-4",2,"RDP","MC",0.285114247311828
"1811","silva","gen","V3-4",2,"RDP","OC",0.235887096774194
"1812","silva","gen","V3-4",2,"RDP","EPQ",0.278081797235023
"1813","silva","gen","V3-4",2,"BLAST","sensitivity",0.77570564516129
"1814","silva","gen","V3-4",2,"BLAST","MC",0.22429435483871
"1815","silva","gen","V3-4",2,"BLAST","OC",0.184475806451613
"1816","silva","gen","V3-4",2,"BLAST","EPQ",0.21860599078341
"1817","silva","gen","V3-4",2,"SINTAX","sensitivity",0.670362903225806
"1818","silva","gen","V3-4",2,"SINTAX","MC",0.329637096774194
"1819","silva","gen","V3-4",2,"SINTAX","OC",0
"1820","silva","gen","V3-4",2,"SINTAX","EPQ",0.282546082949309
"1821","silva","gen","V3-4",2,"CB","sensitivity",0.707325268817204
"1822","silva","gen","V3-4",2,"CB","MC",0.292674731182796
"1823","silva","gen","V3-4",2,"CB","OC",0
"1824","silva","gen","V3-4",2,"CB","EPQ",0.250864055299539
"1825","silva","gen","Full",3,"RDP","sensitivity",0.7315
"1826","silva","gen","Full",3,"RDP","MC",0.2685
"1827","silva","gen","Full",3,"RDP","OC",0.249
"1828","silva","gen","Full",3,"RDP","EPQ",0.265714285714286
"1829","silva","gen","Full",3,"BLAST","sensitivity",0.743166666666667
"1830","silva","gen","Full",3,"BLAST","MC",0.256833333333333
"1831","silva","gen","Full",3,"BLAST","OC",0.187
"1832","silva","gen","Full",3,"BLAST","EPQ",0.246857142857143
"1833","silva","gen","Full",3,"SINTAX","sensitivity",0.707333333333333
"1834","silva","gen","Full",3,"SINTAX","MC",0.292666666666667
"1835","silva","gen","Full",3,"SINTAX","OC",0
"1836","silva","gen","Full",3,"SINTAX","EPQ",0.250857142857143
"1837","silva","gen","Full",3,"CB","sensitivity",0.737
"1838","silva","gen","Full",3,"CB","MC",0.263
"1839","silva","gen","Full",3,"CB","OC",0.301
"1840","silva","gen","Full",3,"CB","EPQ",0.268428571428571
"1841","silva","gen","V4",3,"RDP","sensitivity",0.701816347124117
"1842","silva","gen","V4",3,"RDP","MC",0.298183652875883
"1843","silva","gen","V4",3,"RDP","OC",0.0514631685166499
"1844","silva","gen","V4",3,"RDP","EPQ",0.262937869395993
"1845","silva","gen","V4",3,"BLAST","sensitivity",0.721325260679448
"1846","silva","gen","V4",3,"BLAST","MC",0.278674739320552
"1847","silva","gen","V4",3,"BLAST","OC",0.17255297679112
"1848","silva","gen","V4",3,"BLAST","EPQ",0.263514487530633
"1849","silva","gen","V4",3,"SINTAX","sensitivity",0.656744029599731
"1850","silva","gen","V4",3,"SINTAX","MC",0.343255970400269
"1851","silva","gen","V4",3,"SINTAX","OC",0
"1852","silva","gen","V4",3,"SINTAX","EPQ",0.294219403200231
"1853","silva","gen","V4",3,"CB","sensitivity",0.72435250588631
"1854","silva","gen","V4",3,"CB","MC",0.27564749411369
"1855","silva","gen","V4",3,"CB","OC",0.193743693239152
"1856","silva","gen","V4",3,"CB","EPQ",0.263946951131613
"1857","silva","gen","V3-4",3,"RDP","sensitivity",0.714574898785425
"1858","silva","gen","V3-4",3,"RDP","MC",0.285425101214575
"1859","silva","gen","V3-4",3,"RDP","OC",0.115384615384615
"1860","silva","gen","V3-4",3,"RDP","EPQ",0.261133603238866
"1861","silva","gen","V3-4",3,"BLAST","sensitivity",0.731950067476383
"1862","silva","gen","V3-4",3,"BLAST","MC",0.268049932523617
"1863","silva","gen","V3-4",3,"BLAST","OC",0.187246963562753
"1864","silva","gen","V3-4",3,"BLAST","EPQ",0.256506651243493
"1865","silva","gen","V3-4",3,"SINTAX","sensitivity",0.658569500674764
"1866","silva","gen","V3-4",3,"SINTAX","MC",0.341430499325236
"1867","silva","gen","V3-4",3,"SINTAX","OC",0
"1868","silva","gen","V3-4",3,"SINTAX","EPQ",0.292654713707345
"1869","silva","gen","V3-4",3,"CB","sensitivity",0.728070175438597
"1870","silva","gen","V3-4",3,"CB","MC",0.271929824561404
"1871","silva","gen","V3-4",3,"CB","OC",0.243927125506073
"1872","silva","gen","V3-4",3,"CB","EPQ",0.267929438982071
"1873","silva","gen","Full",4,"RDP","sensitivity",0.725
"1874","silva","gen","Full",4,"RDP","MC",0.275
"1875","silva","gen","Full",4,"RDP","OC",0.254
"1876","silva","gen","Full",4,"RDP","EPQ",0.272
"1877","silva","gen","Full",4,"BLAST","sensitivity",0.777
"1878","silva","gen","Full",4,"BLAST","MC",0.223
"1879","silva","gen","Full",4,"BLAST","OC",0.241
"1880","silva","gen","Full",4,"BLAST","EPQ",0.225571428571429
"1881","silva","gen","Full",4,"SINTAX","sensitivity",0.702
"1882","silva","gen","Full",4,"SINTAX","MC",0.298
"1883","silva","gen","Full",4,"SINTAX","OC",0
"1884","silva","gen","Full",4,"SINTAX","EPQ",0.255428571428571
"1885","silva","gen","Full",4,"CB","sensitivity",0.743333333333333
"1886","silva","gen","Full",4,"CB","MC",0.256666666666667
"1887","silva","gen","Full",4,"CB","OC",0.36
"1888","silva","gen","Full",4,"CB","EPQ",0.271428571428571
"1889","silva","gen","V4",4,"RDP","sensitivity",0.683367071524966
"1890","silva","gen","V4",4,"RDP","MC",0.316632928475034
"1891","silva","gen","V4",4,"RDP","OC",0.139676113360324
"1892","silva","gen","V4",4,"RDP","EPQ",0.291353383458647
"1893","silva","gen","V4",4,"BLAST","sensitivity",0.723178137651822
"1894","silva","gen","V4",4,"BLAST","MC",0.276821862348178
"1895","silva","gen","V4",4,"BLAST","OC",0.259109311740891
"1896","silva","gen","V4",4,"BLAST","EPQ",0.274291497975709
"1897","silva","gen","V4",4,"SINTAX","sensitivity",0.646929824561403
"1898","silva","gen","V4",4,"SINTAX","MC",0.353070175438596
"1899","silva","gen","V4",4,"SINTAX","OC",0
"1900","silva","gen","V4",4,"SINTAX","EPQ",0.302631578947368
"1901","silva","gen","V4",4,"CB","sensitivity",0.718286099865047
"1902","silva","gen","V4",4,"CB","MC",0.281713900134953
"1903","silva","gen","V4",4,"CB","OC",0.330971659919028
"1904","silva","gen","V4",4,"CB","EPQ",0.288750722961249
"1905","silva","gen","V3-4",4,"RDP","sensitivity",0.701114488348531
"1906","silva","gen","V3-4",4,"RDP","MC",0.298885511651469
"1907","silva","gen","V3-4",4,"RDP","OC",0.185410334346505
"1908","silva","gen","V3-4",4,"RDP","EPQ",0.282674772036474
"1909","silva","gen","V3-4",4,"BLAST","sensitivity",0.755656872678149
"1910","silva","gen","V3-4",4,"BLAST","MC",0.244343127321851
"1911","silva","gen","V3-4",4,"BLAST","OC",0.299898682877406
"1912","silva","gen","V3-4",4,"BLAST","EPQ",0.252279635258359
"1913","silva","gen","V3-4",4,"SINTAX","sensitivity",0.671563660925363
"1914","silva","gen","V3-4",4,"SINTAX","MC",0.328436339074637
"1915","silva","gen","V3-4",4,"SINTAX","OC",0
"1916","silva","gen","V3-4",4,"SINTAX","EPQ",0.281516862063975
"1917","silva","gen","V3-4",4,"CB","sensitivity",0.735055724417427
"1918","silva","gen","V3-4",4,"CB","MC",0.264944275582573
"1919","silva","gen","V3-4",4,"CB","OC",0.415400202634245
"1920","silva","gen","V3-4",4,"CB","EPQ",0.286437979447098
"1921","silva","gen","Full",0,"mothur-wang","sensitivity",0.545833333333333
"1922","silva","gen","Full",0,"mothur-wang","MC",0.454166666666667
"1923","silva","gen","Full",0,"mothur-wang","OC",0.184
"1924","silva","gen","Full",0,"mothur-wang","EPQ",0.415571428571429
"1925","silva","gen","V4",0,"mothur-wang","sensitivity",0.512326916582236
"1926","silva","gen","V4",0,"mothur-wang","MC",0.487673083417764
"1927","silva","gen","V4",0,"mothur-wang","OC",0.0648429584599797
"1928","silva","gen","V4",0,"mothur-wang","EPQ",0.427268779852366
"1929","silva","gen","V3-4",0,"mothur-wang","sensitivity",0.543222334342415
"1930","silva","gen","V3-4",0,"mothur-wang","MC",0.456777665657585
"1931","silva","gen","V3-4",0,"mothur-wang","OC",0.0746720484359233
"1932","silva","gen","V3-4",0,"mothur-wang","EPQ",0.402191148911633
"1933","silva","gen","Full",0,"mothur-knn=3","sensitivity",0.562666666666667
"1934","silva","gen","Full",0,"mothur-knn=3","MC",0.437333333333333
"1935","silva","gen","Full",0,"mothur-knn=3","OC",0.098
"1936","silva","gen","Full",0,"mothur-knn=3","EPQ",0.388857142857143
"1937","silva","gen","V4",0,"mothur-knn=3","sensitivity",0.56484295845998
"1938","silva","gen","V4",0,"mothur-knn=3","MC",0.43515704154002
"1939","silva","gen","V4",0,"mothur-knn=3","OC",0.0871327254305978
"1940","silva","gen","V4",0,"mothur-knn=3","EPQ",0.385439282095817
"1941","silva","gen","V3-4",0,"mothur-knn=3","sensitivity",0.574503868146653
"1942","silva","gen","V3-4",0,"mothur-knn=3","MC",0.425496131853347
"1943","silva","gen","V3-4",0,"mothur-knn=3","OC",0.0665993945509586
"1944","silva","gen","V3-4",0,"mothur-knn=3","EPQ",0.374225169381577
"1945","silva","fam","Full",0,"mothur-wang","sensitivity",0.5924
"1946","silva","fam","Full",0,"mothur-wang","MC",0.4076
"1947","silva","fam","Full",0,"mothur-wang","OC",0.1725
"1948","silva","fam","Full",0,"mothur-wang","EPQ",0.340428571428571
"1949","silva","fam","V4",0,"mothur-wang","sensitivity",0.613346814964611
"1950","silva","fam","V4",0,"mothur-wang","MC",0.386653185035389
"1951","silva","fam","V4",0,"mothur-wang","OC",0.0637007077856421
"1952","silva","fam","V4",0,"mothur-wang","EPQ",0.294381048678319
"1953","silva","fam","V3-4",0,"mothur-wang","sensitivity",0.626464646464647
"1954","silva","fam","V3-4",0,"mothur-wang","MC",0.373535353535354
"1955","silva","fam","V3-4",0,"mothur-wang","OC",0.119191919191919
"1956","silva","fam","V3-4",0,"mothur-wang","EPQ",0.300865800865801
"1957","silva","fam","Full",0,"mothur-knn=3","sensitivity",0.7088
"1958","silva","fam","Full",0,"mothur-knn=3","MC",0.2912
"1959","silva","fam","Full",0,"mothur-knn=3","OC",0.132
"1960","silva","fam","Full",0,"mothur-knn=3","EPQ",0.245714285714286
"1961","silva","fam","V4",0,"mothur-knn=3","sensitivity",0.627098078867543
"1962","silva","fam","V4",0,"mothur-knn=3","MC",0.372901921132457
"1963","silva","fam","V4",0,"mothur-knn=3","OC",0.111729019211325
"1964","silva","fam","V4",0,"mothur-knn=3","EPQ",0.298281092012133
"1965","silva","fam","V3-4",0,"mothur-knn=3","sensitivity",0.593737373737374
"1966","silva","fam","V3-4",0,"mothur-knn=3","MC",0.406262626262626
"1967","silva","fam","V3-4",0,"mothur-knn=3","OC",0.122727272727273
"1968","silva","fam","V3-4",0,"mothur-knn=3","EPQ",0.325252525252525
"1969","silva","gen","Full",1,"mothur-wang","sensitivity",0.789833333333333
"1970","silva","gen","Full",1,"mothur-wang","MC",0.210166666666667
"1971","silva","gen","Full",1,"mothur-wang","OC",0.055
"1972","silva","gen","Full",1,"mothur-wang","EPQ",0.188
"1973","silva","gen","V4",1,"mothur-wang","sensitivity",0.719226856561546
"1974","silva","gen","V4",1,"mothur-wang","MC",0.280773143438454
"1975","silva","gen","V4",1,"mothur-wang","OC",0.0366225839267548
"1976","silva","gen","V4",1,"mothur-wang","EPQ",0.24589449207964
"1977","silva","gen","V3-4",1,"mothur-wang","sensitivity",0.747811447811448
"1978","silva","gen","V3-4",1,"mothur-wang","MC",0.252188552188552
"1979","silva","gen","V3-4",1,"mothur-wang","OC",0.0606060606060606
"1980","silva","gen","V3-4",1,"mothur-wang","EPQ",0.224819624819625
"1981","silva","gen","Full",1,"mothur-knn=3","sensitivity",0.341833333333333
"1982","silva","gen","Full",1,"mothur-knn=3","MC",0.658166666666667
"1983","silva","gen","Full",1,"mothur-knn=3","OC",0.014
"1984","silva","gen","Full",1,"mothur-knn=3","EPQ",0.566142857142857
"1985","silva","gen","V4",1,"mothur-knn=3","sensitivity",0.686503899626992
"1986","silva","gen","V4",1,"mothur-knn=3","MC",0.313496100373008
"1987","silva","gen","V4",1,"mothur-knn=3","OC",0.0885045778229908
"1988","silva","gen","V4",1,"mothur-knn=3","EPQ",0.281354454294434
"1989","silva","gen","V3-4",1,"mothur-knn=3","sensitivity",0.731481481481482
"1990","silva","gen","V3-4",1,"mothur-knn=3","MC",0.268518518518519
"1991","silva","gen","V3-4",1,"mothur-knn=3","OC",0.129292929292929
"1992","silva","gen","V3-4",1,"mothur-knn=3","EPQ",0.248629148629149
"1993","silva","fam","Full",1,"mothur-wang","sensitivity",0.7198
"1994","silva","fam","Full",1,"mothur-wang","MC",0.2802
"1995","silva","fam","Full",1,"mothur-wang","OC",0.174
"1996","silva","fam","Full",1,"mothur-wang","EPQ",0.249857142857143
"1997","silva","fam","V4",1,"mothur-wang","sensitivity",0.639959636730575
"1998","silva","fam","V4",1,"mothur-wang","MC",0.360040363269425
"1999","silva","fam","V4",1,"mothur-wang","OC",0.186175580221998
"2000","silva","fam","V4",1,"mothur-wang","EPQ",0.31036471097016
"2001","silva","fam","V3-4",1,"mothur-wang","sensitivity",0.651059535822402
"2002","silva","fam","V3-4",1,"mothur-wang","MC",0.348940464177598
"2003","silva","fam","V3-4",1,"mothur-wang","OC",0.228052472250252
"2004","silva","fam","V3-4",1,"mothur-wang","EPQ",0.314401037912642
"2005","silva","fam","Full",1,"mothur-knn=3","sensitivity",0.721
"2006","silva","fam","Full",1,"mothur-knn=3","MC",0.279
"2007","silva","fam","Full",1,"mothur-knn=3","OC",0.243
"2008","silva","fam","Full",1,"mothur-knn=3","EPQ",0.268714285714286
"2009","silva","fam","V4",1,"mothur-knn=3","sensitivity",0.541876892028254
"2010","silva","fam","V4",1,"mothur-knn=3","MC",0.458123107971746
"2011","silva","fam","V4",1,"mothur-knn=3","OC",0.118567103935419
"2012","silva","fam","V4",1,"mothur-knn=3","EPQ",0.361107106818509
"2013","silva","fam","V3-4",1,"mothur-knn=3","sensitivity",0.573965691220989
"2014","silva","fam","V3-4",1,"mothur-knn=3","MC",0.426034308779011
"2015","silva","fam","V3-4",1,"mothur-knn=3","OC",0.147830474268416
"2016","silva","fam","V3-4",1,"mothur-knn=3","EPQ",0.346547498918841
"2017","silva","gen","Full",2,"mothur-wang","sensitivity",0.738666666666667
"2018","silva","gen","Full",2,"mothur-wang","MC",0.261333333333333
"2019","silva","gen","Full",2,"mothur-wang","OC",0.246
"2020","silva","gen","Full",2,"mothur-wang","EPQ",0.259142857142857
"2021","silva","gen","V4",2,"mothur-wang","sensitivity",0.707870837537841
"2022","silva","gen","V4",2,"mothur-wang","MC",0.292129162462159
"2023","silva","gen","V4",2,"mothur-wang","OC",0.0776992936427851
"2024","silva","gen","V4",2,"mothur-wang","EPQ",0.261496324059392
"2025","silva","gen","V3-4",2,"mothur-wang","sensitivity",0.688172043010753
"2026","silva","gen","V3-4",2,"mothur-wang","MC",0.311827956989247
"2027","silva","gen","V3-4",2,"mothur-wang","OC",0.0735887096774194
"2028","silva","gen","V3-4",2,"mothur-wang","EPQ",0.277793778801843
"2029","silva","gen","Full",2,"mothur-knn=3","sensitivity",0.727833333333333
"2030","silva","gen","Full",2,"mothur-knn=3","MC",0.272166666666667
"2031","silva","gen","Full",2,"mothur-knn=3","OC",0.129
"2032","silva","gen","Full",2,"mothur-knn=3","EPQ",0.251714285714286
"2033","silva","gen","V4",2,"mothur-knn=3","sensitivity",0.673562058526741
"2034","silva","gen","V4",2,"mothur-knn=3","MC",0.326437941473259
"2035","silva","gen","V4",2,"mothur-knn=3","OC",0.135216952573158
"2036","silva","gen","V4",2,"mothur-knn=3","EPQ",0.299120657344673
"2037","silva","gen","V3-4",2,"mothur-knn=3","sensitivity",0.685483870967742
"2038","silva","gen","V3-4",2,"mothur-knn=3","MC",0.314516129032258
"2039","silva","gen","V3-4",2,"mothur-knn=3","OC",0.107862903225806
"2040","silva","gen","V3-4",2,"mothur-knn=3","EPQ",0.284994239631336
